code;name;country;division_code;first_color;second_color
35116409;Bissingen;Germany;8700002;#6465CF;#999AE0
67083594;Llagostera;Spain;71;#54D7FC;#FEF70C
311869;Democrata SL;Brazil;19102111;#F8A1A6;#F32029
98005655;Diepoldsau-Schmitter;Switzerland;137891;#A2D6DE;#DCEA62
879715;Meuselwitz;Germany;91107110;#F2EBEC;#B1ADAC
879933;Erndtebrück;Germany;8700005;#A5A8D1;#5F64AD
13187232;Fasil Kenema;Ethiopia;13211690;#F91113;#DCA2A1
3200574;Ninove;Belgium;18097864;#5D5C5D;#E1E1E1
137937;Mendrisio;Switzerland;98005772;#A39F9F;#CACACA
2047;Reims;France;16;#F50E10;#F15E60
74;Petro de Luanda;Angola;12034515;#EEDE9E;#EAE3CD
8162319;AC Amiens;France;50046773;#2D489C;#4960B6
761977;Bergsøy;Norway;53162017;#AD6459;#AC985D
121182;Union Berlin;Germany;22;#EF9558;#E9D7B3
67051420;Ribadumia;Spain;67101188;#EDD61B;#63635A
98010090;Rapid Lugano;Switzerland;137891;#E1F0F7;#9BD9F1
24043060;Frankopan RA;Croatia;24000273;#ABDDE5;#E05D5B
763464;Kristiansund;Norway;1300397;#698CB2;#28568C
1965;RCO Agde;France;50048443;#962631;#171A1C
5100132;Havant & W;United Kingdom;5123055;#D7E0F0;#5C8BE3
43204868;Flaminia;Italy;1400404;#260995;#FC071F
1397;Start;Norway;1300398;#131314;#5F5F60
741496;Real;Portugal;55065661;#FBF516;#EEEFEF
19273578;Altos (PI);Brazil;19127222;#145B17;#5E8B60
1682;Cádiz;Spain;68;#97945B;#A29421
7746334;Kalteng Putra FC;Indonesia;41004312;#EE98A4;#E2E3E3
601;Altrincham;United Kingdom;5123054;#D2B29A;#9C9998
14064729;Las Mandarinas (Brandsen);Argentina;14037263;#0C9726;#F7F72A
1881;Van Spor FK;Turkey;463486;#FC1820;#09090A
19046641;Desportivo Brasil;Brazil;19102111;#D95462;#919BAF
20045173;Brazos Valley;United States;164025;#9B9C9D;#DCDADB
43066079;Inveruno;Italy;1400401;#172E8F;#FAF321
308281;Vida;Honduras;87000201;#E26C64;#D0352B
2386;P. Ferreira;Portugal;60;#D92B2C;#1F7860
1612;Bardejov;Slovakia;7560277;#EE5F69;#EC96A3
5410642;Aluminij;Slovenia;7580000;#FBFAFA;#656769
136013;Correcaminos;Mexico;135974;#F15F28;#11519A
256;Anderlecht;Belgium;1;#D5D4B3;#D7D7D9
8872068;Idanhense;Portugal;83141262;#1A6B1F;#A1A2A2
14256018;Ciudad de Bolívar;Argentina;14037261;#F5F5F8;#0E0D10
14238787;La Catedral;Argentina;14037263;#F9C9B1;#E8E1DC
426430;Newcastle Jets;Australia;129985;#DF9E98;#D4625F
24012850;Zelina;Croatia;24000258;#E65C6A;#ED989F
14093738;Atl. Pellegrini (Salta);Argentina;14037263;#132498;#6067AB
105613;Bulle;Switzerland;5724964;#F51825;#F0F1F1
130774;Daejeon;South Korea;66029602;#0B2D5D;#205270
19009976;Aimoré;Brazil;19102111;#1F5BA0;#6793C9
313279;Bragantino (PA);Brazil;19127222;#92AECE;#7392B5
75000008;Deportes Valdivia;Chile;5250793;#F3232B;#FE4E59
80000610;La U;Costa Rica;80000563;#ABD8F3;#C6C7DD
880425;Schalding;Germany;91107111;#6ACF57;#A1DE96
104868;Rio Branco (AC);Brazil;19127222;#FCE5E4;#F9AFAA
102859;Al-Arabi (QAT);Qatar;5632126;#EE1631;#F496A4
59071370;Saburtalo;Georgia;59126495;#CF122E;#E62D4C
7442995;Granollers;Spain;67023614;#9391A7;#DBDCE6
135452;Al-Ittihad (UAE);United Arab Emirates;7880000;#E7E76E;#A9AE5E
1101;Acireale;Italy;1400408;#6A0E16;#E7E8E8
653226;Mladost Zabok;Croatia;24000259;#96A7ED;#5169E2
16324690;WSG Tirol;Austria;136543;#01632A;#E5E3E2
880371;Aubstadt;Germany;91107111;#FBFCFC;#E5E1E1
6002513;Hordel;Germany;8700660;#55A25A;#A0CCA7
19010075;Penapolense;Brazil;19102111;#F9585E;#F39AA0
24021028;BSK Bijelo Brdo;Croatia;129646;#F3E615;#E9EFEA
50084625;FC Olonne Château;France;20;#1C1D97;#EB111E
55027909;Lus. Vildemoinhos;Portugal;55065659;#E82B2D;#FAE299
24040238;Vihor;Croatia;129757;#D99663;#B06553
5512121;Bahrain;Bahrain;1039314;#6DB48A;#9ACCB0
1160;Pistoiese;Italy;43127172;#FE5C11;#1B305A
899;1. FC Nürnberg;Germany;23;#AF1328;#CF5C6D
35116405;Oberachern;Germany;8700002;#2598E2;#61B1E5
1187;Sting Chiba;Japan;115424;#A8E1D1;#97D6AC
5624496;Yuen Long;Hong Kong;5624449;#D2B59B;#E0C9B6
102462;Colón;Argentina;102421;#E0191F;#DEDFDE
19344658;Vilhenense;Brazil;19102111;#F9D855;#0A0A09
3101500;Berazategui;Argentina;14037258;#F06F19;#FB9F57
3602398;Bonn;Germany;35010927;#A6A8D5;#665FA5
7446365;San Ignacio;Spain;67023613;#D9D8D8;#A5A5A3
702;Reading;United Kingdom;12;#B79090;#D3AEAF
1091;S.C. Ashdod;Israel;7860000;#E05E54;#D0202D
5103743;St. Neots;United Kingdom;5111905;#D2A45E;#ECD29A
106063;Al-Ittihad (KSA);Saudi Arabia;7920263;#5F5726;#A39B51
51008738;Murciélagos;Mexico;51066838;#E83134;#0B0A0B
14046692;Villa Iris (ARG);Argentina;14037263;#236562;#222827
16010448;Union Gurten;Austria;5607687;#E50A26;#0C0B0C
5300188;Dragón (SLV);El Salvador;87001812;#689E61;#A0AD9C
1300309;Teplice;Czech Republic;131287;#E1EB19;#D4E95A
318915;CUI;Brazil;107191;#186730;#F1ED1D
24027314;Nur;Croatia;24000278;#1EA759;#038F3A
1905;FC Dallas;United States;40;#4F6EA3;#EA525F
143844;AS Vitré;France;914522;#F9635D;#FAE321
137932;Schötz;Switzerland;5724965;#A0A2A2;#5C5C5D
106694;Selangor;Malaysia;5624536;#FEF51F;#E62C4C
14064666;FC Tres Algarrobos;Argentina;14037263;#019A2F;#98DAAE
14158131;La Picada (Posadas);Argentina;14037261;#EFF516;#1B764C
67196154;Móstoles;Spain;67023616;#1F602E;#546F58
63004281;Poprad;Slovakia;7560277;#1A5999;#E6EAEE
136475;Rudar;Montenegro;5745020;#21A2E7;#E72029
1300027;Kastrioti;Albania;11024371;#E5A666;#E3E3E3
1885;Dynamo Kyiv;Ukraine;5314301;#5995D4;#B1CCE7
43066198;Rosolini;Italy;43064540;#A11114;#A95C60
2420;Caldas;Portugal;55065660;#FBDE1C;#F8F8F8
1971;Troyes;France;17;#5EA6D7;#278CCF
1225;Wiltz;Luxembourg;5340022;#E9605F;#F89A9A
121173;LSK Hansa;Germany;26;#1353AA;#F41F29
37002203;RVVH;Netherlands;37043751;#6C9CDC;#ADCBF2
5390089;Hafia FC;Guinea;13211636;#91B4A2;#E2E2E2
50076511;FC Noisy Le Grand;France;50048444;#6A8EAE;#739EC6
14057739;Estudiantes (Olavarría);Argentina;14037263;#A1A2A2;#111111
20044628;Phoenix;United States;20033731;#F3252F;#0B090A
43077533;Palmese (RC);Italy;1400408;#0D5C0C;#151C16
721;Stoke;United Kingdom;12;#9EB0D7;#EDA2AB
37077153;vv Jubbega;Netherlands;37066059;#941C21;#E35258
67276797;Torreperogil;Spain;67023618;#DADBDC;#9E9EA0
301100;ARA;Brazil;19127222;#666566;#9D9C9C
98009953;Timau Basel;Switzerland;137891;#5DA6D7;#9ECBE9
8832327;Coruripe;Brazil;19127222;#0DA053;#67A5D6
720;Stockport;United Kingdom;109201;#21589C;#5086C9
661008;Mladost Petrinja;Croatia;129759;#146C34;#51A072
2063;SO Châtellerault;France;50046768;#E89894;#E06C62
51008732;Celaya;Mexico;135974;#0B2066;#1C5B9F
5280212;Sportivo Iteño;Paraguay;79010962;#E42D29;#EAA0A3
102355;Toluca;Mexico;135973;#B3122D;#CC2E4E
14093698;Studebaker (Villa Cañas);Argentina;14037263;#11AE14;#25CA2D
1477;Penafiel;Portugal;61;#F11120;#A39761
26031758;Xylotybou;Cyprus;692431;#E0E0E1;#262827
23411409;Navy FC;Thailand;5637986;#F0A39F;#E5CFA0
5103760;Eastleigh;United Kingdom;109201;#0A259C;#2745B8
456;Achna;Cyprus;692430;#ABB1CB;#9399B6
14064677;Unión (Crespo);Argentina;14037263;#0E5B34;#206E48
8157175;Lommel SK;Belgium;2;#97D6B3;#D9EAE1
81;Belgrano;Argentina;102422;#012A92;#1D52A7
135382;Perak;Malaysia;5624536;#FAE11D;#070606
301108;Nacional (AM);Brazil;19102111;#E4E61F;#D4DD53
131255;ES Sahel;Tunisia;12019164;#DB636C;#EB979C
7441088;Martos;Spain;67101206;#F7E8A4;#F9F5DE
43124377;Forte Querceta;Italy;1400400;#0B15FC;#060607
851;Bordeaux;France;16;#10132F;#282D4C
955211;Juv. Unida Universitario;Argentina;108509;#EBE11E;#65949A
932443;FC Nordsjælland;Denmark;6;#F6A01F;#EB6625
5625245;FICA;Haiti;73100020;#685D96;#E0CFA5
108990;Nardò;Italy;1400407;#602322;#A65656
69002643;Old Boys;Switzerland;98005771;#69690B;#07080B
952718;Luján;Argentina;14037258;#F6682D;#F6F5F5
5512156;Tractor-Sazi;Iran;1018789;#F8A8A7;#FCFCFC
542;Næstved;Denmark;7;#1DA05E;#60A25E
138199;Balzan;Malta;2300050;#CE9CA2;#DEE5E4
85085684;Cluses Scionzier FC;France;20;#D91F25;#E04D4E
301288;Veranópolis;Brazil;19102111;#20A0F0;#00922F
301286;São Luiz;Brazil;19102111;#FC5F61;#FB9596
67224526;Ciudad de Lucena;Spain;67023619;#E3E3E3;#9B9D9D
744319;Pampilhosa;Portugal;83141250;#E0E5F6;#A0B1E6
19023455;Resende;Brazil;19102111;#F9F9F9;#0C0B0C
944;SC Freiburg;Germany;22;#161617;#A2A2A2
24043041;Borac KV;Croatia;24000271;#EACAC7;#E8A9A3
85054510;FC Limonest Saint-Didier;France;50046767;#142157;#F9EE16
14189571;Cosmos FC (SF);Argentina;14037263;#151313;#9D9E9F
685;Middlesbrough;United Kingdom;12;#F6E6E6;#E0A1A1
35013289;Neuburg;Germany;8700660;#A8A8A7;#0F0C11
43156684;Vastese;Italy;1400405;#F02126;#F6DD27
104362;Huachipato;Chile;5250792;#2A72B4;#151719
12001270;Estuaire;Gabon;13211632;#98ACDA;#4F75CF
5375359;Sonsonate;El Salvador;87001116;#33459A;#90E28F
725;Swindon;United Kingdom;14;#E5D4A6;#D7A563
14043913;Sarmiento (Resistencia);Argentina;108509;#E80827;#FAAB1A
35120656;Wiesbach;Germany;8700004;#A0A09D;#18191C
1300307;Karvina;Czech Republic;131287;#19A54F;#03922A
14057730;Blanco y Negro (Suárez);Argentina;14037263;#EBEBEB;#090A0A
43106534;Portorecanati;Italy;43104643;#917562;#DF7221
91189602;Meinerzhagen;Germany;8700005;#6199E0;#2470CE
86076275;Palmaflor;Bolivia;86009019;#FDF21E;#08AB5F
104870;Olaria;Brazil;19102111;#9FA6CB;#5B66A5
109040;Operário Lagoa;Portugal;83141252;#CCACE5;#B78FD9
1539;Alloa;United Kingdom;46;#9D8C66;#FAFAFA
70098998;Modafen;Turkey;70043164;#F81C1D;#1B1613
1856;Lausanne;Switzerland;137890;#0A2D76;#254993
174;Aarschot;Belgium;18111376;#E6E6E6;#131313
5724408;Zofingen;Switzerland;98005773;#DF1F18;#E86864
14093700;Tiro y Gimnasia (Jujuy);Argentina;14037261;#638FA5;#1D6E90
914560;US Changé;France;50048445;#E6E3F5;#9B9AEE
1090;Hapoel Tel-Aviv;Israel;7860000;#F71F23;#FC5459
98009971;Tägerwilen;Switzerland;137891;#B5232A;#E9E9E9
14064667;Belgrano (San Nicolás);Argentina;14037263;#FA1916;#F75A5D
23103659;Lampang;Thailand;5637986;#5B5F26;#1E1E1C
919123;JS Saint-Pierroise;Réunion;49039425;#969798;#D8D8D9
831114;Bra;Italy;1400400;#EF0F28;#FDF619
23340823;Nantong;China;131126;#138FAB;#F6E9B7
85061952;ASI Mûrs-Erigné;France;20;#D65C5E;#A62625
301169;SII;Brazil;107192;#F2A89F;#F3D7D4
129859;Lokomotiva;Croatia;129645;#546E9C;#E5E3DF
7987943;Bitonto;Italy;1400407;#FCE015;#070707
1032767;Muaither;Qatar;5632158;#9C97B1;#AAAACC
109025;Gramenet;Spain;115064;#D96525;#1BB2FA
327;JUV;Brazil;107192;#ADE4C8;#DBF1E6
29130446;Darlington;United Kingdom;5123054;#D5D5D6;#ABA8A9
14047573;Colón (Chivilcoy);Argentina;14037263;#F24A11;#E3E4E4
130800;Pasto;Colombia;5260948;#B1ABCE;#E3E3E3
301202;URT;Brazil;19127222;#ACA5CA;#E6E3EE
829176;Puteolana 1902;Italy;43064522;#8D2D2F;#6E1718
3101512;L. N. Alem;Argentina;14037258;#230A64;#E3E156
5512118;East Riffa;Bahrain;1039313;#DFA7A7;#E4D1D1
7441062;Peralada;Spain;67023614;#F4DCA8;#E7E5DB
1289;Aalesund;Norway;1300398;#A48E69;#D99661
824175;Portugalete;Spain;67023613;#F5D812;#AAA99E
8444598;ES Fos-sur-Mer;France;20;#FAF42A;#FBFB56
70081334;Halide Edip Adivarspor;Turkey;70043164;#DC181B;#E75A5C
133676;Rangers (HKG);Hong Kong;5624449;#9DE3F9;#67D6FA
19048215;Atibaia;Brazil;19102111;#F3A461;#F8CAA5
846;FC Nantes;France;16;#ECE718;#E3E95A
67174187;Linares;Spain;67023618;#FCDDAE;#052E9D
23078011;Bangkok Utd;Thailand;5624920;#E1E0E1;#DEDFDF
813;FF Jaro;Finland;129131;#E9E5E6;#A0A19F
1907;LA Galaxy;United States;40;#0F0938;#1F1B4B
932;Offenbach;Germany;27;#FE9998;#FD6663
825;AS Cannes;France;50046771;#B11721;#DB505C
91189569;TVD Velbert;Germany;91109041;#9DD6A6;#DFEFE2
2439;Olímpico do Montijo;Portugal;55065661;#179C28;#D2DB66
914564;CSO Amnéville;France;50046772;#0DFC6A;#29FE8E
1122;Chievo;Italy;33;#F6F2A6;#D3E357
116309;Deportivo Maldonado;Uruguay;5512771;#047404;#D90909
314772;Linense (SP);Brazil;19102111;#F85D65;#FC979D
1254;Cruz Azul;Mexico;135973;#0B1F64;#2D478D
1519;Tyumen;Russia;8055759;#ECE29C;#E5E5E4
91188552;Mittweida;Germany;8700660;#DFEBF4;#ADCCE2
129856;Dugo Selo;Croatia;129759;#1E65A8;#E3E3E3
2031;Montauban;France;20;#20509A;#FAED2B
1573;Hearts;United Kingdom;45;#D3A59E;#DBD9EA
980;OFI;Greece;129650;#FAFAFA;#060607
877202;Kassel;Germany;8700003;#E89FAD;#E3E3E3
7880107;Al-Dhafra;United Arab Emirates;7880000;#6362A9;#A7A55E
1797;Hammarby IF;Sweden;50;#DAAE09;#E2E2E2
131169;Jiangsu;China;130931;#FED61A;#112798
7521283;Soroksár;Hungary;152045;#EEE65D;#EBE493
1487;SLB;Portugal;60;#D8DBDF;#9CA19F
35022130;Illertissen;Germany;91107111;#3051A4;#506AAE
2469;Fátima;Portugal;55065660;#981A2F;#AB324B
98010018;Genolier-Begnins;Switzerland;98005769;#EDEDED;#EEEEEE
7452064;Laudio;Spain;115064;#E36465;#D9DADA
18080603;US Rebecq;Belgium;18097863;#E3DCDE;#AAA8A9
98010088;Cadenazzo;Switzerland;137891;#EEEFEF;#A0A2A3
3102137;Racing Cba.;Argentina;14037261;#15ACE9;#A7D8E7
43106755;San Tommaso;Italy;1400408;#D2F0E1;#7597D9
308183;Flamengo (PI);Brazil;19102111;#A01F25;#E6212A
27035536;HB Køge;Denmark;7;#0B6CB2;#E4E3E3
67016725;Ceuta;Spain;67023619;#E4D199;#0B0DFB
658353;Rudes;Croatia;129646;#98ACDD;#DCC7CE
289;Westerlo;Belgium;2;#105FA4;#5F93A6
67256160;San Martín RA;Spain;67023611;#5A9BA6;#ECECED
958;Unterhaching;Germany;35010926;#FE5658;#1B5BB0
653222;Crikvenica;Croatia;129758;#F05D5B;#E2312B
324;GRE;Brazil;102423;#A09FA0;#64605F
14189557;J.J. Moreno (Pto Madryn);Argentina;14037263;#9B9BD8;#645EB0
19005119;SAL;Brazil;19127222;#9FC8B4;#DDA0A1
24052492;Varteks;Croatia;129755;#383086;#FDFD5C
20045153;Elm City;United States;20031797;#142E4D;#4D5E75
661680;Croatia Zmijavci;Croatia;129646;#EB9CA1;#F05E66
24043119;TOP;Croatia;24000258;#F51313;#EBEDF0
3101504;Def. de Belgrano;Argentina;102422;#A85659;#E3E4E4
1787;Djurgårdens IF;Sweden;50;#F8EF17;#1169D2
50062736;Villefranche Saint-Jean;France;50046771;#684FA5;#E4E4E6
325;GUA;Brazil;107191;#60A795;#93C4B8
484474;Kaisar;Kazakhstan;59007527;#A39FA0;#656465
130212;Heidelberg Utd;Australia;130188;#626157;#A3A296
14064630;Independiente (Gral Pico);Argentina;14037263;#FE2C0D;#FD654D
1132;Genoa;Italy;32;#DC2A37;#FDEA23
912;Eintracht Frankfurt;Germany;22;#D82223;#E45E5F
483870;Valmiera;Latvia;8403697;#202026;#F4F4F4
83202727;Berço SC;Portugal;55065643;#9DACDB;#BBC5E4
24013516;HNK Gorica;Croatia;129645;#EAD9A8;#ED211C
2219;Rimini;Italy;43127173;#EA1A1A;#DADBDB
1817;Mjällby AIF;Sweden;52;#666016;#A39919
102029;A. Getxo;Spain;70;#9E9E9F;#696969
91148097;Arnstadt;Germany;8700660;#6C9368;#AEC8A1
102957;Gimnasia (Jujuy);Argentina;102422;#F9F9F9;#999799
58145316;Akron;Russia;8055759;#F31E27;#FD4F5B
8083031;Mordovia;Russia;130487;#D55665;#6768B2
14031193;Atl. Concepción (Tucumán);Argentina;14037261;#9DE0F5;#67D6F8
67181500;Cerdanyola;Spain;67023614;#EDE39D;#F1D86A
301198;TPC;Brazil;19127222;#E1E1E1;#9F9E9F
67000085;Mairena;Spain;67101204;#D4AD9D;#DBD7D6
7880053;Al-Jazira Al-Hamra;United Arab Emirates;23159079;#EA97A1;#E2E2E2
1156;Parma;Italy;32;#FEEF22;#2B50A8
952685;Ituzaingó;Argentina;14037258;#11A953;#B6E1C8
121172;Wilhelmshaven;Germany;8700660;#E21E27;#5D2024
20041327;Cincinnati;United States;40;#A8B3C9;#98A3B2
5628910;Abahani KC (B);Bangladesh;23090572;#ECE722;#F1F257
8830831;Rionegro Águilas;Colombia;5260948;#A7975D;#EBDE91
19168612;FF Sports Igaci;Brazil;19102111;#609319;#1B180E
22003969;Ludogorets;Bulgaria;7500000;#21724B;#93ADA2
952721;San Martín (B);Argentina;14037258;#5D69A2;#9FA6CB
1104133;Borac (BL);Bosnia And Herzegovina;8401073;#E0D4AD;#E2E3E3
14123497;Dep. Atalaya (ARG);Argentina;14037263;#2A1772;#685C9D
791068;Paget Lions;Bermuda;72009462;#E5E5E5;#B1B4A5
34006532;Jeunesse Villenavaise;France;20;#1A364E;#1D242A
1863;Altay;Turkey;463479;#0C0D0D;#F5F5F5
58046584;Makhachkala;Russia;130490;#149DF2;#1561E6
70061824;Hekimoglu Trabzon;Turkey;463485;#96A4E6;#728DEF
301102;CBR;Brazil;107191;#FA9D9E;#FE1517
86006015;Managua;Nicaragua;86000027;#F7E314;#A49A5E
4000398;Grantham;United Kingdom;5103716;#FAFAF9;#28292A
58011250;Energia Luki;Russia;130488;#58A6E8;#3493DE
1643;Kaizer Chiefs;South Africa;131234;#271C0D;#956E28
73100016;América (HAI);Haiti;82060936;#D66027;#AB2419
19075749;Doce Mel;Brazil;19102111;#96A9D7;#2E56AE
15020717;Gold Coast Knights;Australia;15041771;#EC9DA1;#67615A
14046704;Banfield (Mar del Plata);Argentina;14037263;#24A256;#ABAEAC
18003080;Givry;Belgium;18097863;#DFD9A6;#0F0C03
50055526;AS Bayard Saumur;France;20;#98B2D2;#2960A4
2062;Stade Lavallois MFC;France;18;#A5A3A2;#F1EFED
301172;MCL;Brazil;19127222;#9E1C22;#5A1F22
83255937;Belenenses SAD;Portugal;60;#365D90;#496FA3
7742801;Bali United;Indonesia;41004312;#5C5125;#685F5D
399;Colo Colo;Chile;5250792;#1469A6;#53A0D8
67090045;Marinaleda;Spain;115064;#A9D7A7;#EA9CA8
1554;Dumbarton;United Kingdom;47;#635D10;#F6F45B
98005747;Montlingen;Switzerland;137891;#FB5A4F;#F69B95
7501927;Etar;Bulgaria;7500000;#A799D2;#E3E0F0
318891;Capivariano;Brazil;19102111;#FBA3A4;#FE1B1D
14089824;Argentino Peñarol;Argentina;14037261;#0E9353;#A62A21
1717;Levante;Spain;67;#615B1C;#5D5F63
20047482;FC Columbus;United States;20031799;#EA595B;#ED9F69
5108729;Leamington;United Kingdom;5123054;#E4E4E4;#606161
135436;Dibba Al-Hisn;United Arab Emirates;7880028;#B0CDAA;#9DB78F
725010;Bragança;Portugal;55065643;#F5F50D;#9DA466
877106;Memmingen;Germany;91107111;#E3E3E3;#9D9C9C
530153;La Louvière Centre;Belgium;8154824;#189B19;#056E07
900996;America (RJ);Brazil;19102111;#F99FA4;#F9545D
5100088;Brackley;United Kingdom;5123054;#E2E2E2;#E5D6D7
14046682;Talleres (Mar del Plata);Argentina;14037263;#F76B51;#F85429
356;Slavia Sofia;Bulgaria;7500000;#DCCDAF;#EEE8DD
14046674;Sol de América (Formosa);Argentina;14037261;#516BA9;#2D4F9D
98009979;Morbio;Switzerland;137891;#EEAC5F;#F7D3A0
98008799;Taverne;Switzerland;98005772;#605B2B;#A2A025
1871;Galatasaray;Turkey;130286;#D25D61;#F2EFEF
516;FC Helsingør;Denmark;8;#E4FAFA;#B1E3F9
951334;C.A.I. de Chubut;Argentina;14037261;#F1D0A8;#E2E4E7
14037206;Estudiantes (San Luis);Argentina;108509;#09B309;#A1E8A2
1195;Saitama UTD;Japan;102428;#EE2255;#D7DAD9
1000;De Graafschap;Netherlands;30;#1C94DA;#E3E3E2
130788;Rangers de Talca;Chile;5250793;#FDF816;#FE4F54
354;Pirin Blagoevgrad;Bulgaria;7500118;#F6F6F6;#0B1B0E
1570;Rangers;United Kingdom;45;#FBD85C;#052BAB
24002586;Maksimir;Croatia;129759;#649260;#9BAB9C
14057741;Everton (La Plata);Argentina;14037263;#101F96;#A0A457
1426;Vålerenga;Norway;1300397;#A7B0C7;#8E9AB5
536240;Olympic Club Charleroi;Belgium;8154824;#2A282A;#F3F3F3
52085341;Waterford;Ireland;129372;#66698E;#9899A7
133678;Happy Valley;Hong Kong;5624449;#70D3A2;#A1D7A5
8325039;Truro;United Kingdom;94048276;#CF1B2B;#F6F4F5
1294;Brattvåg;Norway;1300603;#5FA5D0;#A3CBE7
254;Liège;Belgium;8154824;#DBD2A8;#EFF0E8
1005;FC Den Bosch;Netherlands;30;#E2E2E2;#9B9D9E
1456;Legia;Poland;129558;#057C35;#08823A
91013388;RB Leipzig;Germany;22;#F31C59;#0E2651
2229;Triestina;Italy;43127173;#F55A6C;#F59AA4
1459;Pogon;Poland;129558;#A31B23;#162B70
85002261;AS Ornans;France;20;#0E57A1;#EC1220
313788;Taguatinga;Brazil;19102111;#5A61AA;#A5A9CF
13132453;CS Don Bosco;Congo (Democratic Republic Of The);13211681;#ABAECF;#6268A6
7741454;Persela;Indonesia;41004312;#A2DAEC;#E5E8C7
34003361;Athlético Marseille;France;50046771;#091723;#0A324B
2042;GSI Pontivy;France;50046769;#16974F;#F8F8F8
2054;AS Saint-Priest;France;914524;#EDE41B;#ADA11C
129878;Primorac Biograd;Croatia;129756;#9C9CB0;#5D698D
106808;Ulsan;South Korea;136407;#9BB2DA;#D5AA60
106812;Jeonnam;South Korea;66029602;#872E97;#EEEEEF
67156633;At. Ibañés;Spain;67023627;#EEE4E0;#656A67
862;OGC Nice;France;16;#A48D68;#A5A19B
58106948;Odintsovo;Russia;130494;#159CE2;#71D164
14123511;Sp. Baradero (ARG);Argentina;14037263;#5B68A1;#9DA7CD
320;CRI;Brazil;107191;#A39A65;#F5D731
5340220;Etzella Ettelbruck;Luxembourg;5340000;#E6F5FC;#ABD6ED
5725049;La Tour/Le Pâquier;Switzerland;98005770;#EA6158;#9D9B9D
827;Nancy;France;17;#F8A7A0;#FD675C
130787;Deportes Iquique;Chile;5250792;#17AEEB;#F7F8F8
6002544;Rathenow;Germany;91107110;#F22C55;#D19DA7
98000411;Breitenrain;Switzerland;98027828;#E5E5E6;#A2A6A7
43092865;Clodiense;Italy;1400402;#6A2B29;#8D5252
14123550;Independiente (HY);Argentina;14037263;#E71E34;#FA2E4D
51066947;At. Reynosa;Mexico;51066838;#A05359;#D2D7DE
1100239;Sarawak;Malaysia;5624537;#9A9A20;#A29F5C
91148040;Nagold;Germany;8700660;#ABD2EC;#5BA7DB
13165097;Rapide Oued Zem;Morocco;12019395;#235399;#05296E
130525;Khimki;Russia;130487;#DB5D63;#A5A4A5
35130688;Schott Mainz;Germany;8700004;#A9CAE2;#DFEBF4
14031192;Argentinos (25 de Mayo);Argentina;14037263;#605C20;#9A9626
58151454;Kuban Holding;Russia;130494;#F6F6F6;#080809
14244116;Villa Mitre (Tafí Viejo);Argentina;14037263;#0237A2;#1448B1
19026929;PSTC;Brazil;19102111;#FBFBFC;#D4D1D8
301123;Fluminense de Feira;Brazil;19127222;#96AA9B;#D4A6A8
130796;Deportes La Serena;Chile;5250793;#F9EB16;#F1F1F3
1068;ZTE;Hungary;7520391;#A4CBEB;#6EA9D8
653165;Slavija Pleternica;Croatia;129757;#1B52A2;#6B92CB
876;SC Bastia;France;19;#235D9A;#53759B
14123479;Peñarol (Paraná);Argentina;14037263;#F1F2F2;#090A0C
112031;Weston-super-Mare;United Kingdom;94048276;#151516;#A5A29D
136156;Mlada Boleslav;Czech Republic;131287;#DFF3ED;#A7D5DF
451;APOEL;Cyprus;692430;#A3A8CF;#555EA8
14189552;Huracán (Las Breñas);Argentina;14037263;#FD6264;#FDA3A4
19382030;UNIRB;Brazil;19102111;#E91117;#23598F
6100024;Imolese;Italy;43127173;#E9242D;#41327C
23089863;Mendiola;Philippines;23151834;#A15B5F;#251D1F
19171304;União (CE);Brazil;19102111;#DFDFF3;#A5A6E2
14014469;Independiente (NQN);Argentina;14037261;#F02E24;#F45E58
831;Amiens SC;France;16;#6C1111;#AA5457
952737;UAI Urquiza;Argentina;108508;#E0E1EA;#A4959B
107226;Rio Branco (SP);Brazil;19102111;#606060;#9E9E9F
1848;Aarau;Switzerland;137890;#565A5A;#F1EDED
53090075;Lysekloster;Norway;53057344;#A9CFEA;#D5E7F4
67290689;Flat Earth;Spain;67023616;#D8AF51;#EAD59C
19392506;Araucária;Brazil;19102111;#FED326;#0D0D10
1580;Kilmarnock;United Kingdom;45;#676F90;#9A9BA9
14057737;Unión de Tornquist;Argentina;14037263;#16A251;#939191
1120;Cesena;Italy;43127173;#646261;#9A9999
122985;Adelaide City;Australia;15045003;#9C9C9D;#E3E3E4
5727144;Pully;Switzerland;137891;#DF9FA1;#D3666D
1282;Glentoran;United Kingdom;130023;#AA1E22;#F3F3F0
718314;LKS Lomza;Poland;96056824;#ED9A9B;#D41415
308276;Marathón;Honduras;87000201;#96D5A9;#F0A3A8
14046699;Sansinena (ARG);Argentina;108509;#F3E0E0;#DEA1A5
35134995;Holzwickede;Germany;8700005;#B4CBD5;#98B1D6
126423;Solin;Croatia;129646;#9B9CD1;#5B5CAF
51045865;Mineros;Mexico;135974;#E29EA6;#DC5968
35120650;Uphusen;Germany;35102297;#94B2CE;#6A99C7
314600;Cianorte;Brazil;19127222;#9AA4DC;#EA97A2
664;Huddersfield;United Kingdom;12;#9BAFCC;#8F9EB0
1301175;Nitra;Slovakia;7560276;#9AA7D5;#556AB3
309670;Brasiliense;Brazil;19127222;#E2E0A8;#E2E2E2
